scorer,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000,DLC_resnet_50_ChRs_134_135Sep10shuffle1_300000
bodyparts,head,head,head,left ear,left ear,left ear,Right ear,Right ear,Right ear,basetail,basetail,basetail,spine,spine,spine,cable1,cable1,cable1,cable2,cable2,cable2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
29,545.1881103515625,128.11666870117188,0.9999972581863403,538.4999389648438,132.08673095703125,0.99998939037323,550.032958984375,135.38478088378906,0.999999463558197,539.4868774414062,176.92135620117188,0.9999672174453735,543.2028198242188,152.00718688964844,0.9999899864196777,549.237548828125,120.8790512084961,0.999963641166687,576.6954345703125,105.20817565917969,0.739922285079956
30,547.71044921875,120.77920532226562,0.9999967813491821,541.0626220703125,124.45989227294922,0.9999822974205017,550.810546875,127.43617248535156,0.9999959468841553,541.9789428710938,166.77867126464844,0.9999963045120239,543.2195434570312,142.61297607421875,0.9999938011169434,551.6961669921875,114.62503051757812,0.9999550580978394,577.1236572265625,104.02396392822266,0.9628865122795105
31,548.943359375,112.34526824951172,0.9999997019767761,542.7688598632812,116.0597915649414,0.9999939203262329,553.6869506835938,120.71354675292969,0.9999994039535522,540.9425659179688,160.94313049316406,0.9999992847442627,544.5444946289062,135.20567321777344,0.9999974966049194,553.4540405273438,104.59454345703125,0.9999542832374573,576.2045288085938,98.15520477294922,0.9992811679840088
32,549.9591064453125,101.60078430175781,0.999999463558197,544.095947265625,105.26347351074219,0.9999791979789734,554.10693359375,109.01083374023438,0.9999958276748657,539.399169921875,150.60037231445312,0.9999991655349731,544.4808349609375,125.0965347290039,0.9999970197677612,554.3427124023438,93.5643539428711,0.999890923500061,573.5962524414062,82.19518280029297,0.9348633885383606
33,549.2750244140625,96.8938217163086,0.9999992847442627,542.0930786132812,99.58690643310547,0.9999887347221375,553.8184204101562,105.41795349121094,0.9999979138374329,540.136474609375,145.98446655273438,0.9999991655349731,543.7802734375,120.7444076538086,0.9999945163726807,551.7460327148438,86.79620361328125,0.9999147057533264,533.5770874023438,73.40615844726562,0.23506614565849304
34,547.9738159179688,89.43978118896484,0.999996542930603,541.9166259765625,93.80858612060547,0.9999942779541016,553.4666748046875,99.05000305175781,0.9999986886978149,540.1436767578125,141.26699829101562,0.9999912977218628,543.6111450195312,116.51541137695312,0.9999971389770508,551.093017578125,80.06077575683594,0.9999793767929077,535.40234375,65.4713363647461,0.16015225648880005
35,548.5771484375,86.28618621826172,0.9999992847442627,542.2432250976562,91.09678649902344,0.9999904036521912,552.8396606445312,93.81389617919922,0.9999950528144836,541.7135620117188,136.99835205078125,0.9999910593032837,544.6654663085938,112.67296600341797,0.9999870657920837,551.035400390625,77.9446029663086,0.9998732805252075,519.2967529296875,73.39328002929688,0.13894560933113098
36,551.271728515625,80.74171447753906,0.9999973773956299,544.0946655273438,84.95703887939453,0.9999940395355225,555.0614013671875,89.0454330444336,0.9999898672103882,541.2889404296875,131.57077026367188,0.9999940395355225,545.8193359375,105.63036346435547,0.9999959468841553,555.06689453125,72.43251037597656,0.9997373819351196,574.1687622070312,53.785884857177734,0.9960014224052429
37,552.2976684570312,77.53704833984375,0.9999861121177673,544.9768676757812,81.69587707519531,0.9999915957450867,556.354736328125,86.0334243774414,0.999996542930603,544.5885620117188,129.09751892089844,0.9999603629112244,547.5494384765625,103.15276336669922,0.9999978542327881,556.0496215820312,69.1826400756836,0.9998618960380554,574.0692749023438,49.31642532348633,0.9994466304779053
38,551.7814331054688,72.8039321899414,0.9999898076057434,545.3804321289062,76.3712387084961,0.9999823570251465,556.7975463867188,81.43126678466797,0.9999916553497314,542.978271484375,127.65089416503906,0.9999264478683472,548.0599975585938,100.759033203125,0.999996542930603,556.046142578125,62.99182891845703,0.9999459981918335,569.9680786132812,43.37956619262695,0.9998639225959778
39,549.4251098632812,66.83729553222656,0.9999995231628418,542.7675170898438,72.00279998779297,0.9999872446060181,554.5241088867188,73.79714965820312,0.9999912977218628,544.6155395507812,121.1821517944336,0.9999961853027344,545.130615234375,92.2278823852539,0.9999961853027344,553.2477416992188,58.08536148071289,0.9998723268508911,570.59912109375,38.69850540161133,0.9996949434280396
40,546.442138671875,68.25914001464844,0.9999994039535522,539.8438720703125,71.82831573486328,0.999983549118042,550.870849609375,72.92803955078125,0.9999967813491821,543.1680297851562,120.11882019042969,0.9999918937683105,543.7632446289062,92.24710845947266,0.9999945163726807,547.9542236328125,59.729530334472656,0.9999207258224487,566.67431640625,36.09117889404297,0.9975771903991699
41,545.0653686523438,68.93317413330078,0.9999987483024597,538.5845947265625,72.49825286865234,0.9999858140945435,549.2918090820312,73.74613952636719,0.9999977946281433,542.0838012695312,119.65316009521484,0.9999940395355225,543.1222534179688,92.06124114990234,0.9999916553497314,546.063232421875,60.335418701171875,0.9998972415924072,556.5103759765625,37.86537551879883,0.8835728168487549
42,541.7713623046875,69.91925811767578,0.9999964237213135,536.4791259765625,75.85813903808594,0.9999933838844299,547.57080078125,75.28399658203125,0.9999977350234985,542.1710815429688,119.82009887695312,0.9999935626983643,543.059814453125,93.14968872070312,0.9999917149543762,542.2889404296875,61.7562370300293,0.999741792678833,519.1200561523438,48.05426025390625,0.3789721131324768
43,539.5839233398438,72.77852630615234,0.9999854564666748,535.3829956054688,79.86773681640625,0.9999964237213135,545.6702880859375,77.60787200927734,0.9999987483024597,542.8130493164062,118.22784423828125,0.9999983310699463,543.7492065429688,95.04549407958984,0.9999940395355225,538.5257568359375,63.26059341430664,0.9999579191207886,527.4053955078125,36.54383850097656,0.9371935725212097
44,535.3157958984375,75.74688720703125,0.9999936819076538,532.8530883789062,84.04132843017578,0.9999994039535522,544.5309448242188,79.21343231201172,0.9999943971633911,545.11328125,119.0972900390625,0.9999962449073792,543.22119140625,96.57022857666016,0.9999915957450867,533.4641723632812,65.55977630615234,0.9999987483024597,527.2308959960938,35.849143981933594,0.994469404220581
45,531.01171875,77.7386245727539,0.9999985694885254,529.8591918945312,86.8145523071289,0.9999995231628418,540.6234741210938,79.89888000488281,0.9999982118606567,547.6005249023438,119.5004653930664,0.9999966621398926,542.9586181640625,97.72837829589844,0.9999967813491821,526.7169799804688,68.4148178100586,0.9999996423721313,518.9706420898438,45.037567138671875,0.9967746734619141
46,527.7905883789062,78.36791229248047,0.9999929666519165,526.7255859375,88.32781982421875,0.9999988079071045,535.8226318359375,78.91118621826172,0.9999970197677612,550.1357421875,118.31303405761719,0.9999959468841553,542.3421630859375,95.61713409423828,0.9999954700469971,522.6879272460938,69.79850006103516,0.999999463558197,517.9583740234375,42.024864196777344,0.9811234474182129
47,527.9495849609375,78.27198791503906,0.999993085861206,526.5138549804688,88.28221893310547,0.9999984502792358,536.0210571289062,78.99835205078125,0.999997615814209,550.1666870117188,117.71711730957031,0.9999969005584717,543.1127319335938,96.62547302246094,0.9999949932098389,523.02392578125,69.25973510742188,0.9999992251396179,518.5780029296875,41.811187744140625,0.9839575290679932
48,528.1226806640625,77.98278045654297,0.9999912977218628,526.4755249023438,88.46959686279297,0.9999979734420776,536.0721435546875,78.815185546875,0.9999971389770508,549.5831909179688,118.20521545410156,0.9999978542327881,542.6749877929688,96.71829986572266,0.9999960660934448,523.119873046875,68.62718200683594,0.9999990463256836,519.4268798828125,41.076663970947266,0.9938787817955017
49,528.8330688476562,75.83992767333984,0.9999970197677612,525.9251708984375,85.77607727050781,0.999998927116394,537.3707885742188,77.94853973388672,0.9999948740005493,547.692626953125,118.453369140625,0.9999988079071045,541.39404296875,96.25594329833984,0.9999977946281433,525.8840942382812,65.94448852539062,0.9999979734420776,522.8296508789062,33.09425735473633,0.9977772235870361
50,531.01171875,75.28936767578125,0.9999982118606567,528.3666381835938,84.40589141845703,0.999998927116394,539.44580078125,78.25019073486328,0.9999966621398926,547.6888427734375,118.50982666015625,0.999998927116394,541.4579467773438,95.98690795898438,0.999997615814209,528.8198852539062,66.0577392578125,0.9999983310699463,524.6830444335938,34.0477294921875,0.9962270259857178
51,530.1520385742188,75.91195678710938,0.9999980330467224,527.7926025390625,84.2007064819336,0.9999984502792358,538.5701293945312,77.9933090209961,0.9999948740005493,547.005126953125,118.97065734863281,0.9999986886978149,541.6563720703125,96.29600524902344,0.9999980926513672,527.506103515625,66.33475494384766,0.9999961853027344,523.5111694335938,33.75766372680664,0.9975470304489136
52,531.2035522460938,75.87319946289062,0.9999836683273315,529.4808349609375,83.94843292236328,0.9999874234199524,539.4737548828125,77.49453735351562,0.9999679923057556,545.4404296875,111.24639892578125,0.6210190057754517,541.4506225585938,97.82860565185547,0.9999972581863403,528.0978393554688,66.46468353271484,0.9999796748161316,524.18701171875,32.8218879699707,0.9986072778701782
53,530.2063598632812,74.37987518310547,0.9999961853027344,528.8231201171875,82.13121032714844,0.9999960660934448,538.8192749023438,76.54679107666016,0.9999915361404419,545.806396484375,118.93123626708984,0.9995923042297363,541.5991821289062,97.2234115600586,0.999997615814209,527.0155639648438,64.60194396972656,0.9999943971633911,523.2423706054688,32.71768569946289,0.9980299472808838
54,532.0675659179688,71.93791961669922,0.9999990463256836,529.1765747070312,79.71891784667969,0.9999912977218628,539.489501953125,75.20447540283203,0.9999955892562866,545.4227294921875,117.85819244384766,0.9999960660934448,541.4552612304688,94.71830749511719,0.999993085861206,531.1095581054688,64.37042999267578,0.9999866485595703,525.7100219726562,34.722469329833984,0.9818716049194336
55,530.0809936523438,68.66354370117188,0.9999998211860657,526.039306640625,77.69347381591797,0.9999934434890747,538.6072998046875,71.33876037597656,0.9999953508377075,545.4395141601562,115.80940246582031,0.9999986290931702,540.2744140625,90.890869140625,0.9999952912330627,528.5492553710938,60.777095794677734,0.9999866485595703,527.4065551757812,31.979812622070312,0.9855537414550781
56,530.0809936523438,68.66354370117188,0.9999998211860657,526.039306640625,77.69347381591797,0.9999934434890747,538.6072998046875,71.33876037597656,0.9999953508377075,545.4395141601562,115.80940246582031,0.9999986290931702,540.2744140625,90.890869140625,0.9999952912330627,528.5492553710938,60.777095794677734,0.9999866485595703,527.4065551757812,31.979812622070312,0.9855537414550781
57,530.1530151367188,67.23661041259766,0.9999998211860657,525.91845703125,75.54943084716797,0.9999935030937195,537.3762817382812,69.69432067871094,0.9999977946281433,545.1990356445312,115.01541900634766,0.9999983310699463,539.9326782226562,90.107177734375,0.9999954700469971,528.1944580078125,58.673030853271484,0.9999856352806091,524.8099365234375,31.368206024169922,0.9630060195922852
58,526.5411987304688,61.76362991333008,0.9999955892562866,523.6031494140625,70.02908325195312,0.9999973177909851,535.1808471679688,63.343624114990234,0.999995768070221,545.9843139648438,110.07781219482422,0.999992311000824,539.1873779296875,84.43160247802734,0.9999984502792358,525.2977294921875,56.23333740234375,0.999934196472168,512.750732421875,43.01457977294922,0.8093616962432861
59,525.4566040039062,60.066951751708984,0.9999908208847046,522.8136596679688,68.9766616821289,0.9999963045120239,533.8806762695312,62.05424499511719,0.9999972581863403,546.9292602539062,106.29621887207031,0.9999927282333374,539.1395263671875,82.69064331054688,0.9999985694885254,523.7584838867188,53.01002502441406,0.9999615550041199,505.2268981933594,43.33913803100586,0.607342541217804
60,525.5808715820312,59.79600143432617,0.999983549118042,522.110595703125,67.5906982421875,0.999993085861206,533.8140258789062,61.29549789428711,0.9999966025352478,546.041015625,105.15249633789062,0.9999945759773254,538.535400390625,81.82715606689453,0.9999980330467224,523.5748901367188,52.81576919555664,0.9999392032623291,513.9180297851562,33.7249870300293,0.6886864900588989
